datasource,season,jurisdiction,window_name,window_label,birth_month,median_person_activity_fractional_protection,mean_person_activity_fractional_protection,share_receiving_ppx,total_activity_exposure_weight
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2023-02,0.0,0.0,0.0,0.8254187192118227
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2023-03,0.0,0.023243179634485796,0.03425483870967742,2.5995730706075526
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2023-04,0.11772759912491401,0.11594150615413021,0.18500000000000008,4.528571428571429
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2023-05,0.0795888000472342,0.08640703049497168,0.185,5.646978653530377
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2023-06,0.12437489153913604,0.12234633014981958,0.18500000000000008,5.781133004926108
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2023-07,0.08639004553387278,0.09171408174651122,0.185,6.125582922824302
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2023-08,0.13159207087216093,0.13079583704534417,0.185,6.178440065681447
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2023-09,0.13939209125966995,0.13834250504386184,0.18500000000000008,5.891527093596061
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2023-10,0.14141234598336389,0.13541509180053918,0.18500000000000003,5.469326765188834
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2023-11,0.11986612834424425,0.11650012235766607,0.18500000000000005,3.629852216748769
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2023-12,0.11468649978140669,0.11197781178625242,0.18500000000000003,1.6844827586206894
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2024-01,0.12552699530179473,0.12232900591057068,0.18500000000000003,0.7234811165845649
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2024-02,0.12911052231125583,0.12472905711117462,0.18500000000000003,0.3822495894909688
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2024-03,0.12509606010733454,0.12218966008062569,0.18500000000000003,0.23886699507389164
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2024-04,0.12395979343650176,0.08775928720923816,0.12300921333333335,0.12062397372742201
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2024-05,0.0,0.0,0.0,0.05464696223316911
nssp,2023-2024,Alabama,late_oct_apr,Late Oct-Apr,2024-06,0.0,0.0,0.0,0.01380952380952381
nssp,2023-2024,Alabama,year_round,Year-round,2022-10,0.0,0.0,0.0,3.284072249589491e-05
nssp,2023-2024,Alabama,year_round,Year-round,2022-11,0.0,0.0,0.0,0.0232512315270936
nssp,2023-2024,Alabama,year_round,Year-round,2022-12,0.0,0.035187698854926855,0.04619032258064515,0.08776683087027914
nssp,2023-2024,Alabama,year_round,Year-round,2023-01,0.13317989735320113,0.132230032794709,0.185,0.26078817733990145
nssp,2023-2024,Alabama,year_round,Year-round,2023-02,0.13670058619258676,0.13686453386800038,0.1850000000000001,0.8254187192118227
nssp,2023-2024,Alabama,year_round,Year-round,2023-03,0.14577164326879055,0.1459043296110385,0.185,2.5995730706075526
nssp,2023-2024,Alabama,year_round,Year-round,2023-04,0.14535768281896816,0.1453308414238985,0.18500000000000008,4.528571428571429
nssp,2023-2024,Alabama,year_round,Year-round,2023-05,0.1455762084354701,0.1455828536788011,0.185,5.646978653530377
nssp,2023-2024,Alabama,year_round,Year-round,2023-06,0.1445001876412643,0.14376984087803385,0.18500000000000008,5.781133004926108
nssp,2023-2024,Alabama,year_round,Year-round,2023-07,0.1427502303644079,0.14278494740123898,0.18500000000000003,6.125582922824301
nssp,2023-2024,Alabama,year_round,Year-round,2023-08,0.14483002686400068,0.1447289274872846,0.18500000000000003,6.178440065681444
nssp,2023-2024,Alabama,year_round,Year-round,2023-09,0.1459943803234721,0.14424294471280918,0.18500000000000005,5.891527093596059
nssp,2023-2024,Alabama,year_round,Year-round,2023-10,0.14141234598336389,0.13541509180053918,0.18500000000000003,5.469326765188834
nssp,2023-2024,Alabama,year_round,Year-round,2023-11,0.11986612834424425,0.11650012235766607,0.18500000000000005,3.629852216748769
nssp,2023-2024,Alabama,year_round,Year-round,2023-12,0.11468649978140669,0.11197781178625242,0.18500000000000003,1.6844827586206894
nssp,2023-2024,Alabama,year_round,Year-round,2024-01,0.12552699530179473,0.12232900591057068,0.18500000000000003,0.7234811165845649
nssp,2023-2024,Alabama,year_round,Year-round,2024-02,0.12911052231125583,0.12472905711117462,0.18500000000000003,0.3822495894909688
nssp,2023-2024,Alabama,year_round,Year-round,2024-03,0.12509606010733454,0.12218966008062569,0.18500000000000003,0.23886699507389164
nssp,2023-2024,Alabama,year_round,Year-round,2024-04,0.12395979343650176,0.11593894752035201,0.18500000000000005,0.12062397372742201
nssp,2023-2024,Alabama,year_round,Year-round,2024-05,0.12323599852071006,0.1086588868941111,0.18500000000000003,0.05464696223316913
nssp,2023-2024,Alabama,year_round,Year-round,2024-06,0.00851606557377049,0.04421883422357105,0.12482039310344828,0.013809523809523811
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2022-10,0.0,0.0,0.0,4.926108374384236e-05
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2022-11,0.0,0.0,0.0,0.0037766830870279147
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2022-12,0.0,0.0,0.0,0.03341543513957306
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2023-01,0.0,0.0,0.0,0.11070607553366173
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2023-02,0.0,0.0,0.0,0.24428571428571427
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2023-03,0.0,0.02532519361757164,0.03425483870967742,1.1564696223316913
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2023-04,0.1387488365386725,0.136342702680646,0.18500000000000008,3.132446633825944
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2023-05,0.12106071802541556,0.12356782489091614,0.185,5.76415435139573
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2023-06,0.1439879416366832,0.14229571842165067,0.18500000000000008,6.787159277504104
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2023-07,0.12805939938859828,0.1293891028324583,0.185,7.576223316912974
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2023-08,0.14543043981786846,0.14478110325208604,0.185,7.85224958949097
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2023-09,0.14630699471920447,0.14629466772510544,0.18500000000000008,7.694203612479473
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2023-10,0.1468555016094445,0.1445438755872035,0.18500000000000003,7.822660098522167
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2023-11,0.1417429633131497,0.13604975604767783,0.18500000000000005,6.702545155993432
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2023-12,0.12048940392312091,0.11874111220364957,0.18500000000000003,4.817881773399014
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-01,0.12105948623558346,0.11666877171357742,0.18500000000000003,2.2830213464696225
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-02,0.11918811626699295,0.11675814195802407,0.18500000000000003,1.0053366174055829
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-03,0.12145815729229072,0.08954555840239196,0.12500891612903228,0.5244006568144499
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-04,0.0,0.0,0.0,0.21684729064039412
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-05,0.0,0.0,0.0,0.04945812807881774
nssp,2023-2024,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-06,0.0,0.0,0.0,0.011280788177339901
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2022-10,0.0,0.0,0.0,4.926108374384236e-05
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2022-11,0.0,0.0,0.0,0.0037766830870279147
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2022-12,0.0,0.0,0.0,0.03341543513957306
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2023-01,0.0,0.0,0.0,0.11070607553366173
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2023-02,0.0,0.02205759577561424,0.03521607142857144,0.24428571428571427
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2023-03,0.13573328577076635,0.1320023757229724,0.18147903225806453,1.1564696223316913
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2023-04,0.14105548053936579,0.14002900777205798,0.18500000000000008,3.132446633825944
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2023-05,0.1452429636872869,0.14504553519900693,0.185,5.76415435139573
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2023-06,0.1448599006380788,0.1441676884215784,0.18500000000000008,6.787159277504104
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2023-07,0.14530750255579944,0.14523183667533887,0.185,7.576223316912974
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2023-08,0.1448828927159891,0.14464841282807156,0.185,7.85224958949097
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2023-09,0.1446399051566517,0.14463965860186476,0.18500000000000005,7.694203612479474
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2023-10,0.1468555016094445,0.1445438755872035,0.18500000000000003,7.822660098522167
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2023-11,0.1417429633131497,0.13604975604767783,0.18500000000000005,6.702545155993432
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2023-12,0.12048940392312091,0.11874111220364957,0.18500000000000003,4.817881773399014
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2024-01,0.12105948623558346,0.11666877171357742,0.18500000000000003,2.2830213464696225
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2024-02,0.11918811626699295,0.11675814195802407,0.18500000000000003,1.0053366174055829
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2024-03,0.12145815729229072,0.08954555840239196,0.12500891612903228,0.5244006568144499
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2024-04,0.0,0.0,0.0,0.21684729064039412
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2024-05,0.0,0.0,0.0,0.04945812807881774
nssp,2023-2024,Alaska,early_sep_mar,Early Sep-Mar,2024-06,0.0,0.0,0.0,0.011280788177339901
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2022-10,0.0,0.0,0.0,4.926108374384236e-05
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2022-11,0.0,0.0,0.0,0.0037766830870279147
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2022-12,0.0,0.0,0.0,0.03341543513957306
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2023-01,0.0,0.0,0.0,0.11070607553366173
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2023-02,0.0,0.0,0.0,0.24428571428571427
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2023-03,0.0,0.02532519361757164,0.03425483870967742,1.1564696223316913
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2023-04,0.1387488365386725,0.136342702680646,0.18500000000000008,3.132446633825944
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2023-05,0.12106071802541556,0.12356782489091614,0.185,5.76415435139573
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2023-06,0.1439879416366832,0.14229571842165067,0.18500000000000008,6.787159277504104
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2023-07,0.12805939938859828,0.1293891028324583,0.185,7.576223316912974
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2023-08,0.14543043981786846,0.14478110325208604,0.185,7.85224958949097
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2023-09,0.14630699471920447,0.14629466772510544,0.18500000000000008,7.694203612479473
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2023-10,0.1468555016094445,0.1445438755872035,0.18500000000000003,7.822660098522167
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2023-11,0.1417429633131497,0.13604975604767783,0.18500000000000005,6.702545155993432
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2023-12,0.12048940392312091,0.11874111220364957,0.18500000000000003,4.817881773399014
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2024-01,0.12105948623558346,0.11666877171357742,0.18500000000000003,2.2830213464696225
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2024-02,0.11918811626699295,0.11675814195802407,0.18500000000000003,1.0053366174055829
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2024-03,0.12298959214081374,0.11652148893657764,0.18500000000000003,0.5244006568144499
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2024-04,0.10629402086078171,0.08377195912902466,0.12300921333333335,0.21684729064039412
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2024-05,0.0,0.0,0.0,0.04945812807881774
nssp,2023-2024,Alaska,late_oct_apr,Late Oct-Apr,2024-06,0.0,0.0,0.0,0.011280788177339901
nssp,2023-2024,Alaska,year_round,Year-round,2022-10,0.0,0.0,0.0,4.926108374384236e-05
nssp,2023-2024,Alaska,year_round,Year-round,2022-11,0.0,0.0,0.0,0.0037766830870279147
nssp,2023-2024,Alaska,year_round,Year-round,2022-12,0.0,0.03653578721635521,0.04619032258064515,0.03341543513957306
nssp,2023-2024,Alaska,year_round,Year-round,2023-01,0.1479671499409681,0.1456866120899938,0.185,0.11070607553366173
nssp,2023-2024,Alaska,year_round,Year-round,2023-02,0.1331438133089133,0.13270867146594206,0.1850000000000001,0.24428571428571427
nssp,2023-2024,Alaska,year_round,Year-round,2023-03,0.1469985006751379,0.1469668575221838,0.185,1.1564696223316913
nssp,2023-2024,Alaska,year_round,Year-round,2023-04,0.14553991291052434,0.1457268402328754,0.18500000000000008,3.132446633825944
nssp,2023-2024,Alaska,year_round,Year-round,2023-05,0.145188541491902,0.14520534560465845,0.185,5.76415435139573
nssp,2023-2024,Alaska,year_round,Year-round,2023-06,0.1405869660182624,0.13904400744535644,0.18500000000000008,6.787159277504104
nssp,2023-2024,Alaska,year_round,Year-round,2023-07,0.13674952197865586,0.13682846074166358,0.18500000000000003,7.576223316912972
nssp,2023-2024,Alaska,year_round,Year-round,2023-08,0.14093098670551674,0.14155489649431918,0.18500000000000003,7.852249589490969
nssp,2023-2024,Alaska,year_round,Year-round,2023-09,0.1446399051566517,0.14463965860186476,0.18500000000000005,7.694203612479474
nssp,2023-2024,Alaska,year_round,Year-round,2023-10,0.1468555016094445,0.1445438755872035,0.18500000000000003,7.822660098522167
nssp,2023-2024,Alaska,year_round,Year-round,2023-11,0.1417429633131497,0.13604975604767783,0.18500000000000005,6.702545155993432
nssp,2023-2024,Alaska,year_round,Year-round,2023-12,0.12048940392312091,0.11874111220364957,0.18500000000000003,4.817881773399014
nssp,2023-2024,Alaska,year_round,Year-round,2024-01,0.12105948623558346,0.11666877171357742,0.18500000000000003,2.2830213464696225
nssp,2023-2024,Alaska,year_round,Year-round,2024-02,0.11918811626699295,0.11675814195802407,0.18500000000000003,1.0053366174055829
nssp,2023-2024,Alaska,year_round,Year-round,2024-03,0.12298959214081374,0.11652148893657764,0.18500000000000003,0.5244006568144499
nssp,2023-2024,Alaska,year_round,Year-round,2024-04,0.10629402086078171,0.09854863491232015,0.18500000000000005,0.21684729064039412
nssp,2023-2024,Alaska,year_round,Year-round,2024-05,0.11687258925796425,0.10166394727903744,0.18500000000000003,0.04945812807881774
nssp,2023-2024,Alaska,year_round,Year-round,2024-06,0.011293043478260868,0.048360286925400495,0.12482039310344828,0.011280788177339901
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2022-10,0.0,0.0,0.0,1.6420361247947455e-05
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2022-11,0.0,0.0,0.0,0.00891625615763547
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2022-12,0.0,0.0,0.0,0.04108374384236454
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2023-01,0.0,0.0,0.0,0.08582922824302136
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2023-02,0.0,0.0,0.0,0.1474055829228243
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2023-03,0.0,0.02134990005962571,0.03425483870967742,0.4016748768472906
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2023-04,0.12730878793013842,0.1259456261191492,0.18500000000000008,1.0712807881773396
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2023-05,0.12794454474785938,0.12773847416401155,0.185,2.4029556650246304
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2023-06,0.14112142873227676,0.1407782686955249,0.18500000000000008,3.2639244663382585
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2023-07,0.1357398125029226,0.13560897717249307,0.185,3.8505254515599354
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2023-08,0.1437557666337818,0.14362066720592054,0.185,3.9926600985221667
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2023-09,0.14520479891583635,0.1452389099188381,0.18500000000000008,3.875221674876848
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2023-10,0.14620659013407583,0.14572295599668728,0.18500000000000003,3.9450410509031197
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2023-11,0.14506484827669283,0.14193361403491245,0.18500000000000005,3.585730706075534
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2023-12,0.13144436659989572,0.12691464714304368,0.18500000000000003,2.984039408866995
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-01,0.12206546158981582,0.11603190650349227,0.18500000000000003,1.6707389162561577
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-02,0.1108224087448814,0.10636992475501991,0.18500000000000003,0.6791297208538587
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-03,0.10906048155249769,0.08243365500735594,0.12500891612903228,0.25369458128078815
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-04,0.0,0.0,0.0,0.07847290640394089
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-05,0.0,0.0,0.0,0.025763546798029557
nssp,2023-2024,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-06,0.0,0.0,0.0,0.004958949096880132
nssp,2023-2024,Arizona,early_sep_mar,Early Sep-Mar,2022-10,0.0,0.0,0.0,1.6420361247947455e-05
nssp,2023-2024,Arizona,early_sep_mar,Early Sep-Mar,2022-11,0.0,0.0,0.0,0.00891625615763547
nssp,2023-2024,Arizona,early_sep_mar,Early Sep-Mar,2022-12,0.0,0.0,0.0,0.04108374384236454
nssp,2023-2024,Arizona,early_sep_mar,Early Sep-Mar,2023-01,0.0,0.0,0.0,0.08582922824302136
nssp,2023-2024,Arizona,early_sep_mar,Early Sep-Mar,2023-02,0.0,0.018945181807667574,0.03521607142857144,0.1474055829228243
nssp,2023-2024,Arizona,early_sep_mar,Early Sep-Mar,2023-03,0.11631234178377392,0.11268621228445332,0.18147903225806453,0.4016748768472906
nssp,2023-2024,Arizona,early_sep_mar,Early Sep-Mar,2023-04,0.12926971944662696,0.12923980597188955,0.18500000000000008,1.0712807881773396
nssp,2023-2024,Arizona,early_sep_mar,Early Sep-Mar,2023-05,0.14243566733296242,0.14200070817230537,0.185,2.4029556650246304
nssp,2023-2024,Arizona,early_sep_mar,Early Sep-Mar,2023-06,0.1417985716987387,0.14181157949494827,0.18500000000000008,3.2639244663382585
nssp,2023-2024,Arizona,early_sep_mar,Early Sep-Mar,2023-07,0.14385624251117668,0.1437778963121523,0.185,3.8505254515599354
nssp,2023-2024,Arizona,early_sep_mar,Early Sep-Mar,2023-08,0.14423660863437143,0.14403056937156733,0.185,3.9926600985221667
nssp,2023-2024,Arizona,early_sep_mar,Early Sep-Mar,2023-09,0.1449488311750088,0.14469465773445087,0.18500000000000005,3.8752216748768475
nssp,2023-2024,Arizona,early_sep_mar,Early Sep-Mar,2023-10,0.14620659013407583,0.14572295599668728,0.18500000000000003,3.9450410509031197
nssp,2023-2024,Arizona,early_sep_mar,Early Sep-Mar,2023-11,0.14506484827669283,0.14193361403491245,0.18500000000000005,3.585730706075534
nssp,2023-2024,Arizona,early_sep_mar,Early Sep-Mar,2023-12,0.13144436659989572,0.12691464714304368,0.18500000000000003,2.984039408866995
