datasource,metric_label,season,jurisdiction,window_name,window_label,n_birth_cohorts,n_cohort_schedule_rows,share_receiving_ppx,median_person_activity_fractional_protection,q25_person_activity_fractional_protection,q75_person_activity_fractional_protection,mean_person_activity_fractional_protection,population_activity_weighted_protection,median_person_calendar_fractional_protection,mean_person_calendar_fractional_protection,total_activity_exposure_weight,uptake,efficacy_profile,protection_delay_days,protection_duration_days,eligibility_max_age_days,exposure_censor_age_days,birth_weight_scheme,allow_window_start_catchup
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Georgia,late_oct_apr,Late Oct-Apr,480,2748,0.1498432320833333,0.12294655722326454,0.07648151720139156,0.1418175019237563,0.09983530789645496,0.12774618201730215,0.09909333515881709,0.08447045988313373,5752.347985347986,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Hawaii,baseline_oct_mar,Baseline Oct-Mar,480,2648,0.1390149508333333,0.11903103476135513,0.02578026685041343,0.14076410664335667,0.09230306221873337,0.12346215043354995,0.0833457247706422,0.08066927189436571,636.0018315018315,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Hawaii,early_sep_mar,Early Sep-Mar,480,2768,0.15057745083333332,0.12852035634757994,0.08808384202556067,0.14327001451378812,0.10326492848991996,0.13150042276848542,0.11124850931445605,0.09138075542502797,636.0018315018316,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Hawaii,extended_sep_apr,Extended Sep-Apr,480,2868,0.16140573208333328,0.12959860182330757,0.09093686047629346,0.14347312883902927,0.10771311430814096,0.13177012190286633,0.11124850931445605,0.09518194341379597,636.0018315018315,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Hawaii,late_oct_apr,Late Oct-Apr,480,2748,0.1498432320833333,0.12111859417580642,0.07130376755971303,0.14153631707877257,0.09675124803695435,0.12373184956793079,0.09909333515881709,0.08447045988313373,636.0018315018316,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Idaho,baseline_oct_mar,Baseline Oct-Mar,480,2648,0.1390149508333333,0.14476923476523476,0.11469747210840582,0.14731833578970052,0.11208508855627672,0.14046739567224806,0.0833457247706422,0.08066927189436571,797.6923076923076,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Idaho,early_sep_mar,Early Sep-Mar,480,2768,0.15057745083333332,0.14648455636046376,0.13395611298505417,0.1484400824386881,0.12364945894355947,0.1407849141553556,0.11124850931445605,0.09138075542502797,797.6923076923076,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Idaho,extended_sep_apr,Extended Sep-Apr,480,2868,0.16140573208333328,0.14648455636046376,0.13516262373340945,0.1484400824386881,0.12696387547287427,0.1411481510602058,0.11124850931445605,0.09518194341379597,797.6923076923077,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Idaho,late_oct_apr,Late Oct-Apr,480,2748,0.1498432320833333,0.14476923476523476,0.11898959955040274,0.14731833578970052,0.1153995050855915,0.14083063257709827,0.09909333515881709,0.08447045988313373,797.6923076923076,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2025-2026,Illinois,baseline_oct_mar,Baseline Oct-Mar,480,2648,0.1390149508333333,0.13899428050785,0.04552932658309226,0.1465946324815385,0.10323063669102932,0.1396332483204864,0.0833457247706422,0.08066927189436571,4627.318681318681,0.185,piecewise_linear,6,210,244,244,uniform,False
