window_name,season,jurisdiction,total_burden,inside_burden,coverage,missed_fraction,metric_label
baseline_oct_mar,2025-2026,Utah,11.38,9.07,0.79701230228471,0.20298769771529002,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2025-2026,Utah,11.38,9.110000000000001,0.8005272407732865,0.19947275922671348,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2025-2026,Utah,11.38,10.64,0.9349736379613357,0.0650263620386643,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2025-2026,Vermont,14.31,10.63,0.742837176799441,0.25716282320055905,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2025-2026,Vermont,14.31,10.66,0.7449336128581412,0.2550663871418588,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2025-2026,Vermont,14.31,13.229999999999999,0.9245283018867924,0.07547169811320764,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2025-2026,Virginia,10.42,8.81,0.845489443378119,0.15451055662188096,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2025-2026,Virginia,10.42,8.93,0.8570057581573897,0.14299424184261034,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2025-2026,Virginia,10.42,9.52,0.9136276391554702,0.08637236084452982,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2025-2026,Washington,12.769999999999998,10.68,0.8363351605324981,0.16366483946750188,"RSV ED visit percentage of total ED visits, all ages"
early_sep_mar,2025-2026,Washington,12.769999999999998,10.730000000000002,0.8402505873140176,0.15974941268598242,"RSV ED visit percentage of total ED visits, all ages"
late_oct_apr,2025-2026,Washington,12.769999999999998,12.04,0.94283476898982,0.057165231010180007,"RSV ED visit percentage of total ED visits, all ages"
baseline_oct_mar,2025-2026,West Virginia,20.76,15.290000000000001,0.7365125240847784,0.2634874759152216,"RSV ED visit percentage of total ED visits, all ages"
