datasource,season,jurisdiction,window_name,window_label,birth_month,median_person_activity_fractional_protection,mean_person_activity_fractional_protection,share_receiving_ppx,total_activity_exposure_weight
nhsn,2024-2025,Alabama,early_sep_mar,Early Sep-Mar,2024-09,0.14006355653909916,0.14034597293204265,0.18500000000000005,239.95884773662553
nhsn,2024-2025,Alabama,early_sep_mar,Early Sep-Mar,2024-10,0.14498643303075479,0.14304760888504653,0.18500000000000003,247.38683127572017
nhsn,2024-2025,Alabama,early_sep_mar,Early Sep-Mar,2024-11,0.13338666142603467,0.12755083942647416,0.18500000000000005,211.48285322359396
nhsn,2024-2025,Alabama,early_sep_mar,Early Sep-Mar,2024-12,0.11708341303375605,0.11523262236129805,0.18500000000000003,127.86419753086417
nhsn,2024-2025,Alabama,early_sep_mar,Early Sep-Mar,2025-01,0.127327346407978,0.12531881666617434,0.18500000000000003,59.12757201646089
nhsn,2024-2025,Alabama,early_sep_mar,Early Sep-Mar,2025-02,0.1319593741024234,0.12984698616214022,0.185,33.20301783264746
nhsn,2024-2025,Alabama,early_sep_mar,Early Sep-Mar,2025-03,0.1294295737936306,0.09329515874242704,0.12500891612903225,24.72702331961591
nhsn,2024-2025,Alabama,early_sep_mar,Early Sep-Mar,2025-04,0.0,0.0,0.0,14.430727023319616
nhsn,2024-2025,Alabama,early_sep_mar,Early Sep-Mar,2025-05,0.0,0.0,0.0,8.183813443072703
nhsn,2024-2025,Alabama,early_sep_mar,Early Sep-Mar,2025-06,0.0,0.0,0.0,2.4773662551440325
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2023-10,0.0,0.0,0.0,0.4691358024691358
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2023-11,0.0,0.0,0.0,26.35665294924554
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2023-12,0.0,0.0,0.0,117.06584362139918
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2024-01,0.0,0.0,0.0,187.5706447187929
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2024-02,0.0,0.0,0.0,197.26611796982166
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2024-03,0.0,0.027648293615423668,0.03425483870967743,223.2304526748971
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2024-04,0.15052444521336625,0.1493225011839531,0.18500000000000003,225.5281207133059
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2024-05,0.13521251151182917,0.13279101755505404,0.185,239.7736625514403
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2024-06,0.14682006967985847,0.14607354572095177,0.18500000000000003,237.48148148148144
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2024-07,0.133773984801513,0.13108713963531857,0.185,247.95747599451298
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2024-08,0.14522196048169517,0.14480560211912427,0.185,247.95747599451298
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2024-09,0.14372988475070347,0.14396125698502374,0.18500000000000003,239.95884773662547
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2024-10,0.14498643303075479,0.14304760888504653,0.18500000000000003,247.38683127572017
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2024-11,0.13338666142603467,0.12755083942647416,0.18500000000000005,211.48285322359396
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2024-12,0.11708341303375605,0.11523262236129805,0.18500000000000003,127.86419753086417
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2025-01,0.127327346407978,0.12531881666617434,0.18500000000000003,59.12757201646089
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2025-02,0.1319593741024234,0.12984698616214022,0.185,33.20301783264746
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2025-03,0.13123495939245938,0.12784887446950907,0.18500000000000003,24.72702331961591
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2025-04,0.12023844390810765,0.08879591605782987,0.12300921333333334,14.430727023319612
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2025-05,0.0,0.0,0.0,8.183813443072703
nhsn,2024-2025,Alabama,late_oct_apr,Late Oct-Apr,2025-06,0.0,0.0,0.0,2.4773662551440325
nhsn,2024-2025,Alabama,year_round,Year-round,2023-10,0.0,0.0,0.0,0.4691358024691358
nhsn,2024-2025,Alabama,year_round,Year-round,2023-11,0.0,0.0,0.0,26.35665294924554
nhsn,2024-2025,Alabama,year_round,Year-round,2023-12,0.0,0.03155975786552593,0.0402225806451613,117.06584362139918
nhsn,2024-2025,Alabama,year_round,Year-round,2024-01,0.14546621837149215,0.14546225151807818,0.185,187.5706447187929
nhsn,2024-2025,Alabama,year_round,Year-round,2024-02,0.14624016636156165,0.14451639098778252,0.18500000000000003,197.26611796982166
nhsn,2024-2025,Alabama,year_round,Year-round,2024-03,0.13784732185628742,0.13784116268786145,0.185,223.2304526748971
nhsn,2024-2025,Alabama,year_round,Year-round,2024-04,0.13915938743325265,0.1373371029087105,0.18500000000000003,225.5281207133059
nhsn,2024-2025,Alabama,year_round,Year-round,2024-05,0.12710089048500953,0.12639490839301418,0.185,239.7736625514403
nhsn,2024-2025,Alabama,year_round,Year-round,2024-06,0.12153412552093151,0.12163733047573594,0.18500000000000003,237.48148148148144
nhsn,2024-2025,Alabama,year_round,Year-round,2024-07,0.12595636130815963,0.12538236996216287,0.18500000000000003,247.95747599451306
nhsn,2024-2025,Alabama,year_round,Year-round,2024-08,0.13374654274177203,0.1334367731202926,0.18500000000000003,247.95747599451306
nhsn,2024-2025,Alabama,year_round,Year-round,2024-09,0.14006355653909916,0.14034597293204265,0.18500000000000005,239.95884773662553
nhsn,2024-2025,Alabama,year_round,Year-round,2024-10,0.14498643303075479,0.14304760888504653,0.18500000000000003,247.38683127572017
nhsn,2024-2025,Alabama,year_round,Year-round,2024-11,0.13338666142603467,0.12755083942647416,0.18500000000000005,211.48285322359396
nhsn,2024-2025,Alabama,year_round,Year-round,2024-12,0.11708341303375605,0.11523262236129805,0.18500000000000003,127.86419753086417
nhsn,2024-2025,Alabama,year_round,Year-round,2025-01,0.127327346407978,0.12531881666617434,0.18500000000000003,59.12757201646089
nhsn,2024-2025,Alabama,year_round,Year-round,2025-02,0.1319593741024234,0.12984698616214022,0.185,33.20301783264746
nhsn,2024-2025,Alabama,year_round,Year-round,2025-03,0.13123495939245938,0.12784887446950907,0.18500000000000003,24.72702331961591
nhsn,2024-2025,Alabama,year_round,Year-round,2025-04,0.12629345784497192,0.12311371146235821,0.18500000000000005,14.430727023319612
nhsn,2024-2025,Alabama,year_round,Year-round,2025-05,0.12736473776223778,0.11381777087637929,0.18500000000000003,8.183813443072701
nhsn,2024-2025,Alabama,year_round,Year-round,2025-06,0.028859999999999997,0.05482943589544613,0.12676094285714287,2.477366255144032
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2023-10,0.0,0.0,0.0,0.5034293552812071
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2023-11,0.0,0.0,0.0,4.588477366255144
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2023-12,0.0,0.0,0.0,13.231824417009603
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-01,0.0,0.0,0.0,29.17832647462277
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-02,0.0,0.0,0.0,37.95747599451303
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-03,0.0,0.027380920973234645,0.03425483870967743,47.640603566529485
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-04,0.14673377424677675,0.14529537573515255,0.18500000000000003,48.986282578875176
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-05,0.13457120061826422,0.13650267453845116,0.185,51.592592592592595
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-06,0.1453460321906665,0.14423898766828377,0.18500000000000003,50.30589849108367
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-07,0.13443463288330718,0.13614449924641014,0.185,52.09190672153635
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-08,0.14566518520336807,0.1451802366720837,0.185,52.09190672153635
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-09,0.14588116339660342,0.14573741442443813,0.18500000000000003,50.41152263374485
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-10,0.14566518520336807,0.1439369528951474,0.18500000000000003,51.528120713305896
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-11,0.14374437585733046,0.14164509874103115,0.18500000000000005,45.607681755829894
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2024-12,0.1345898956285596,0.12738048542450137,0.18500000000000003,38.43895747599451
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2025-01,0.12603233266478583,0.12173180124239215,0.18500000000000003,22.44855967078189
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2025-02,0.10689344496631063,0.10904039577253377,0.185,10.25514403292181
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2025-03,0.11322621522921524,0.08934458689682025,0.12500891612903225,4.451303155006858
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2025-04,0.0,0.0,0.0,1.4252400548696844
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2025-05,0.0,0.0,0.0,0.4993141289437585
nhsn,2024-2025,Alaska,baseline_oct_mar,Baseline Oct-Mar,2025-06,0.0,0.0,0.0,0.1056241426611797
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2023-10,0.0,0.0,0.0,0.5034293552812071
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2023-11,0.0,0.0,0.0,4.588477366255144
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2023-12,0.0,0.0,0.0,13.231824417009603
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2024-01,0.0,0.0,0.0,29.17832647462277
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2024-02,0.0,0.026936227350273994,0.034001724137931046,37.95747599451303
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2024-03,0.14716307067119871,0.14435148106297202,0.18147903225806453,47.640603566529485
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2024-04,0.14673377424677675,0.14561583003510925,0.18500000000000003,48.986282578875176
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2024-05,0.14550213225695308,0.14460994660640744,0.185,51.592592592592595
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2024-06,0.1453460321906665,0.14432453779778792,0.18500000000000003,50.30589849108367
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2024-07,0.14235280720803006,0.14207300741606413,0.185,52.09190672153635
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2024-08,0.14073345965653394,0.14074556408662556,0.185,52.09190672153635
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2024-09,0.14483047949574235,0.1438187683592581,0.18500000000000005,50.411522633744845
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2024-10,0.14566518520336807,0.1439369528951474,0.18500000000000003,51.528120713305896
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2024-11,0.14374437585733046,0.14164509874103115,0.18500000000000005,45.607681755829894
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2024-12,0.1345898956285596,0.12738048542450137,0.18500000000000003,38.43895747599451
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2025-01,0.12603233266478583,0.12173180124239215,0.18500000000000003,22.44855967078189
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2025-02,0.10689344496631063,0.10904039577253377,0.185,10.25514403292181
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2025-03,0.11322621522921524,0.08934458689682025,0.12500891612903225,4.451303155006858
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2025-04,0.0,0.0,0.0,1.4252400548696844
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2025-05,0.0,0.0,0.0,0.4993141289437585
nhsn,2024-2025,Alaska,early_sep_mar,Early Sep-Mar,2025-06,0.0,0.0,0.0,0.1056241426611797
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2023-10,0.0,0.0,0.0,0.5034293552812071
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2023-11,0.0,0.0,0.0,4.588477366255144
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2023-12,0.0,0.0,0.0,13.231824417009603
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2024-01,0.0,0.0,0.0,29.17832647462277
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2024-02,0.0,0.0,0.0,37.95747599451303
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2024-03,0.0,0.027380920973234645,0.03425483870967743,47.640603566529485
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2024-04,0.14673377424677675,0.14529537573515255,0.18500000000000003,48.986282578875176
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2024-05,0.13457120061826422,0.13650267453845116,0.185,51.592592592592595
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2024-06,0.1453460321906665,0.14423898766828377,0.18500000000000003,50.30589849108367
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2024-07,0.13443463288330718,0.13614449924641014,0.185,52.09190672153635
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2024-08,0.14566518520336807,0.1451802366720837,0.185,52.09190672153635
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2024-09,0.14588116339660342,0.14573741442443813,0.18500000000000003,50.41152263374485
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2024-10,0.14566518520336807,0.1439369528951474,0.18500000000000003,51.528120713305896
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2024-11,0.14374437585733046,0.14164509874103115,0.18500000000000005,45.607681755829894
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2024-12,0.1345898956285596,0.12738048542450137,0.18500000000000003,38.43895747599451
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2025-01,0.12603233266478583,0.12173180124239215,0.18500000000000003,22.44855967078189
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2025-02,0.10689344496631063,0.10904039577253377,0.185,10.25514403292181
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2025-03,0.11641971201525747,0.11104298829314746,0.18500000000000003,4.451303155006858
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2025-04,0.0768973664581033,0.07066360111447492,0.12300921333333334,1.4252400548696844
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2025-05,0.0,0.0,0.0,0.4993141289437585
nhsn,2024-2025,Alaska,late_oct_apr,Late Oct-Apr,2025-06,0.0,0.0,0.0,0.1056241426611797
nhsn,2024-2025,Alaska,year_round,Year-round,2023-10,0.0,0.0,0.0,0.5034293552812071
nhsn,2024-2025,Alaska,year_round,Year-round,2023-11,0.0,0.0,0.0,4.588477366255144
nhsn,2024-2025,Alaska,year_round,Year-round,2023-12,0.0,0.031582791443187576,0.0402225806451613,13.231824417009603
nhsn,2024-2025,Alaska,year_round,Year-round,2024-01,0.14528704040404042,0.1452546395278464,0.185,29.17832647462277
nhsn,2024-2025,Alaska,year_round,Year-round,2024-02,0.14573511453900712,0.14130152152506611,0.18500000000000003,37.95747599451303
nhsn,2024-2025,Alaska,year_round,Year-round,2024-03,0.12450952293844368,0.1251547333440139,0.185,47.640603566529485
nhsn,2024-2025,Alaska,year_round,Year-round,2024-04,0.13537689333130637,0.1306938235341398,0.18500000000000003,48.986282578875176
nhsn,2024-2025,Alaska,year_round,Year-round,2024-05,0.1100072550859545,0.1105708999823371,0.185,51.592592592592595
nhsn,2024-2025,Alaska,year_round,Year-round,2024-06,0.10527407906110284,0.10493495933169471,0.18500000000000003,50.30589849108367
nhsn,2024-2025,Alaska,year_round,Year-round,2024-07,0.1195422039579468,0.11796006865828292,0.18500000000000003,52.09190672153635
nhsn,2024-2025,Alaska,year_round,Year-round,2024-08,0.13651435308881593,0.13557520271539578,0.18500000000000003,52.09190672153635
nhsn,2024-2025,Alaska,year_round,Year-round,2024-09,0.14483047949574235,0.1438187683592581,0.18500000000000005,50.411522633744845
nhsn,2024-2025,Alaska,year_round,Year-round,2024-10,0.14566518520336807,0.1439369528951474,0.18500000000000003,51.528120713305896
nhsn,2024-2025,Alaska,year_round,Year-round,2024-11,0.14374437585733046,0.14164509874103115,0.18500000000000005,45.607681755829894
nhsn,2024-2025,Alaska,year_round,Year-round,2024-12,0.1345898956285596,0.12738048542450137,0.18500000000000003,38.43895747599451
nhsn,2024-2025,Alaska,year_round,Year-round,2025-01,0.12603233266478583,0.12173180124239215,0.18500000000000003,22.44855967078189
nhsn,2024-2025,Alaska,year_round,Year-round,2025-02,0.10689344496631063,0.10904039577253377,0.185,10.25514403292181
nhsn,2024-2025,Alaska,year_round,Year-round,2025-03,0.11641971201525747,0.11104298829314746,0.18500000000000003,4.451303155006858
nhsn,2024-2025,Alaska,year_round,Year-round,2025-04,0.12040429149797571,0.10448473904232071,0.18500000000000005,1.4252400548696844
nhsn,2024-2025,Alaska,year_round,Year-round,2025-05,0.12009346153846155,0.10801241250272997,0.18500000000000003,0.4993141289437586
nhsn,2024-2025,Alaska,year_round,Year-round,2025-06,0.0,0.04011828429230768,0.12676094285714287,0.10562414266117967
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2023-10,,,0.0,0.0
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2023-11,0.0,0.0,0.0,3.319615912208505
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2023-12,0.0,0.0,0.0,35.694101508916326
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-01,0.0,0.0,0.0,150.88065843621393
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-02,0.0,0.0,0.0,327.0877914951988
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-03,0.0,0.02712278253943094,0.03425483870967743,499.3004115226337
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-04,0.14714664114391957,0.1471434098870947,0.18500000000000003,516.511659807956
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-05,0.14734741023271825,0.14728010744503375,0.185,539.8779149519889
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-06,0.14692685941026504,0.146878748395616,0.18500000000000003,523.310013717421
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-07,0.14733916339246886,0.14721908659082703,0.185,540.8628257887518
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-08,0.14655894290904473,0.1465190726092781,0.185,540.8628257887518
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-09,0.1461811045481761,0.14616507243941376,0.18500000000000003,523.4156378600823
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-10,0.14715368032334572,0.14704862865901225,0.18500000000000003,540.8628257887517
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-11,0.14780354268298387,0.14706448293114088,0.18500000000000005,519.7379972565157
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2024-12,0.14385220971062027,0.1404842649846827,0.18500000000000003,502.88614540466386
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2025-01,0.13384146476228123,0.12403859165764393,0.18500000000000003,384.9451303155006
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2025-02,0.0963069533759767,0.09476559336127736,0.185,169.1111111111111
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2025-03,0.08197726769683485,0.07064624365956991,0.12500891612903225,41.56241426611796
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2025-04,0.0,0.0,0.0,6.903978052126199
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2025-05,0.0,0.0,0.0,0.9849108367626885
nhsn,2024-2025,Arizona,baseline_oct_mar,Baseline Oct-Mar,2025-06,0.0,0.0,0.0,0.1056241426611797
nhsn,2024-2025,Arizona,early_sep_mar,Early Sep-Mar,2023-10,,,0.0,0.0
nhsn,2024-2025,Arizona,early_sep_mar,Early Sep-Mar,2023-11,0.0,0.0,0.0,3.319615912208505
nhsn,2024-2025,Arizona,early_sep_mar,Early Sep-Mar,2023-12,0.0,0.0,0.0,35.694101508916326
nhsn,2024-2025,Arizona,early_sep_mar,Early Sep-Mar,2024-01,0.0,0.0,0.0,150.88065843621393
nhsn,2024-2025,Arizona,early_sep_mar,Early Sep-Mar,2024-02,0.0,0.02675091848908601,0.034001724137931046,327.0877914951988
nhsn,2024-2025,Arizona,early_sep_mar,Early Sep-Mar,2024-03,0.1458139366955738,0.14306471623604725,0.18147903225806453,499.3004115226337
nhsn,2024-2025,Arizona,early_sep_mar,Early Sep-Mar,2024-04,0.14683495522189538,0.1463136766757273,0.18500000000000003,516.511659807956
nhsn,2024-2025,Arizona,early_sep_mar,Early Sep-Mar,2024-05,0.14461191895936334,0.14437366337743193,0.185,539.8779149519889
nhsn,2024-2025,Arizona,early_sep_mar,Early Sep-Mar,2024-06,0.14658649589965833,0.14585867957442358,0.18500000000000003,523.310013717421
nhsn,2024-2025,Arizona,early_sep_mar,Early Sep-Mar,2024-07,0.1437790416008501,0.14345663111905715,0.185,540.8628257887518
nhsn,2024-2025,Arizona,early_sep_mar,Early Sep-Mar,2024-08,0.14283521733174182,0.14282764867815884,0.185,540.8628257887518
nhsn,2024-2025,Arizona,early_sep_mar,Early Sep-Mar,2024-09,0.1445903441128675,0.14451584290794864,0.18500000000000005,523.4156378600824
nhsn,2024-2025,Arizona,early_sep_mar,Early Sep-Mar,2024-10,0.14715368032334572,0.14704862865901225,0.18500000000000003,540.8628257887517
nhsn,2024-2025,Arizona,early_sep_mar,Early Sep-Mar,2024-11,0.14780354268298387,0.14706448293114088,0.18500000000000005,519.7379972565157
nhsn,2024-2025,Arizona,early_sep_mar,Early Sep-Mar,2024-12,0.14385220971062027,0.1404842649846827,0.18500000000000003,502.88614540466386
